user_id,signup_date,device_type,os,browser,app_version,device_id,city,state,locale,zip
4712,2025-01-19 19:30:12,desktop,Ubuntu 22.04,Firefox,2.0.0,76614d49-59f6-4fc2-bebb-d73a4211a137,Seattle,WA,en-US,98149
4713,2026-02-18 19:30:12,tablet,iOS 16,Chrome,3.1.2,6405c17b-0b32-4074-9770-619cdb097f31,Indianapolis,IN,en-US,46291
4714,2024-12-27 19:30:12,desktop,Windows 10,Safari,3.1.2,f4979bb2-fb84-451e-819a-807fbfc52107,Washington,DC,en-US,20084
4715,2025-07-12 19:30:12,mobile,Android 12,Samsung Internet,3.0.0,d4f2939f-ece8-4141-8af4-26ebfe3ea152,Louisville,KY,en-US,40242
4716,2025-06-22 19:30:12,desktop,macOS 13,Chrome,1.2.3,8d85dbcd-1219-4053-8971-c824d20b38e9,Fresno,CA,en-US,93744
4717,2024-11-25 19:30:12,tablet,iOS 16,Safari,2.2.0,d70c84b2-7941-4a9e-b298-054220f27f08,Indianapolis,IN,en-US,46233
4718,2024-05-17 19:30:12,tablet,Android 13,Chrome,1.3.0,4cd54e5c-1c86-42dd-8b97-4f84f1a7bc6d,San Antonio,TX,en-US,78215
4719,2023-05-06 19:30:12,mobile,Android 12,Chrome Mobile,2.1.1,f3a9abc5-5abf-4751-b823-0562b077d796,Washington,DC,en-US,20040
4720,2025-06-16 19:30:12,desktop,Windows 10,Edge,1.3.0,aac4128e-9e56-4e6a-82b1-6caf7483a1c1,Milwaukee,WI,en-US,53253
4721,2024-07-25 19:30:12,mobile,Android 12,Firefox Mobile,1.0.0,349a8d80-9b5e-4d81-82be-29956274896e,Albuquerque,NM,en-US,87172
4722,2023-11-19 19:30:12,desktop,Ubuntu 22.04,Safari,3.0.0,5742719e-53bc-476a-83a9-f929f908ec2f,Louisville,KY,en-US,40204
4723,2025-04-01 19:30:12,mobile,iOS 17,Chrome Mobile,1.2.3,628c2810-2537-436d-a1aa-19124a42a340,San Diego,CA,en-US,92132
4724,2025-11-03 19:30:12,tablet,iOS 16,Safari,3.1.2,6e347aef-11c7-480a-9693-762ca3523dac,Oklahoma City,OK,en-US,73172
4725,2024-01-05 19:30:12,tablet,iPadOS 17,Firefox,3.1.2,27748425-4a8a-4921-82d4-b7390f3cd5dd,Dallas,TX,en-US,75339
4726,2023-08-13 19:30:12,desktop,Ubuntu 22.04,Safari,1.2.3,a6792b2b-7d59-4654-9943-03b31e4d40bc,Sacramento,CA,en-US,95864
4727,2025-02-14 19:30:12,desktop,Windows 10,Edge,1.2.3,031db5db-c49f-45b4-aafc-9873a59c55e3,Nashville,TN,en-US,37237
4728,2024-03-25 19:30:12,tablet,iPadOS 17,Firefox,1.1.0,5a273b9a-2f6a-44d7-8674-21d74634bcc9,Albuquerque,NM,en-US,87186
4729,2024-01-23 19:30:12,tablet,Android 12,Safari,2.2.0,710b6778-e98f-485d-95d3-7ee2e4d0273a,New York,NY,en-US,10121
4730,2025-03-03 19:30:12,mobile,Android 14,Safari Mobile,2.3.5,55fef43f-e8ce-4367-be57-4063d01ed2f5,New York,NY,en-US,10010
4731,2024-06-11 19:30:12,mobile,iOS 16,Chrome Mobile,3.0.0,f911e573-01bf-4074-9ffe-5346d801105f,Tucson,AZ,en-US,85740
4732,2024-05-12 19:30:12,desktop,Windows 10,Firefox,1.0.0,996c3d68-2aca-45a3-8a49-18feb52ec412,San Jose,CA,en-US,95188
4733,2025-05-14 19:30:12,desktop,Windows 10,Chrome,2.3.5,bc122f03-6e51-4cdb-af17-aae3e61347e2,Boston,MA,en-US,2177
4734,2024-03-16 19:30:12,tablet,iOS 16,Chrome,2.0.0,34dfbe9a-9a6a-420c-a06b-ea8dabb0d578,Sacramento,CA,en-US,95864
4735,2025-06-28 19:30:12,desktop,Windows 10,Chrome,2.0.0,0c6e32a4-2fc3-4033-924a-0c41cbf4da0e,Louisville,KY,en-US,40254
4736,2025-07-10 19:30:12,tablet,Android 12,Firefox,1.0.0,4e477af2-0cf9-480a-8a0d-e0b303d4984a,San Antonio,TX,en-US,78246
4737,2025-04-20 19:30:12,tablet,Android 13,Chrome,2.0.0,fde215e8-ea5b-492a-807f-70bb2a1da2d4,Austin,TX,en-US,78707
4738,2024-12-21 19:30:12,desktop,macOS 14,Chrome,2.3.5,4f4c918e-c86b-45ce-87cf-35b028fd745a,Kansas City,MO,en-US,64199
4739,2024-05-06 19:30:12,tablet,iPadOS 17,Safari,1.0.0,f792bb62-4382-4131-b908-68deb4ad3c93,Omaha,NE,en-US,68148
4740,2023-06-01 19:30:12,tablet,iPadOS 17,Safari,3.0.0,679cbc5d-0eda-4ade-90fc-05861544b472,Columbus,OH,en-US,43204
4741,2026-03-15 19:30:12,tablet,iOS 16,Safari,2.0.0,b230e6ba-ea14-401c-93f7-35b9b1191b71,El Paso,TX,en-US,79958
4742,2025-05-26 19:30:12,mobile,iOS 17,Samsung Internet,2.3.5,0f916d8b-3fe0-40b7-8d37-81cbcdc6b768,Phoenix,AZ,en-US,85035
4743,2024-05-05 19:30:12,desktop,Windows 10,Opera,2.3.5,be5b5a95-cd37-4c66-a219-718ae5f27331,New York,NY,en-US,10049
4744,2024-03-19 19:30:12,mobile,iOS 16,Samsung Internet,2.3.5,a83a9b37-b2e1-49f7-966a-786496f68635,Minneapolis,MN,en-US,55462
4745,2025-07-09 19:30:12,mobile,Android 14,Chrome Mobile,2.1.1,70dc30a7-893a-4ed1-9556-bbf3c9b1225c,Phoenix,AZ,en-US,85074
4746,2025-07-12 19:30:12,mobile,iOS 16,Chrome Mobile,3.0.0,ea94e3df-cb6b-4d7b-9eea-f0889a2ad165,Washington,DC,en-US,20017
4747,2024-12-04 19:30:12,mobile,iOS 17,Samsung Internet,1.0.0,53fd8303-9f11-45e2-8dbf-a867663728e8,Seattle,WA,en-US,98174
4748,2025-02-25 19:30:12,tablet,Android 12,Firefox,1.2.3,6e003451-b9fa-4045-b1a4-00f0afa18183,Raleigh,NC,en-US,27614
4749,2024-05-02 19:30:12,desktop,macOS 13,Edge,1.1.0,8f6ae5bb-4c86-4476-930b-18db49c15fec,Phoenix,AZ,en-US,85055
4750,2025-01-28 19:30:12,desktop,macOS 14,Chrome,2.0.0,61277948-e063-4606-bf33-371364b85d73,Minneapolis,MN,en-US,55422
4751,2026-02-25 19:30:12,tablet,Android 12,Chrome,2.0.0,f4c334ad-cc50-4043-b106-7e091f69c802,San Diego,CA,en-US,92140
4752,2025-03-26 19:30:12,tablet,Android 13,Safari,3.1.2,e5316c91-df4e-4eed-b841-93ecd2f14bcb,Portland,OR,en-US,97221
4753,2024-02-06 19:30:12,mobile,Android 12,Safari Mobile,3.0.0,e63feb3a-5867-4deb-b41f-870c0b0a171c,Kansas City,MO,en-US,64131
4754,2025-11-13 19:30:12,mobile,Android 12,Samsung Internet,2.3.5,569c0a6c-df2f-4475-ab90-ad67052e126a,San Francisco,CA,en-US,94198
4755,2023-10-29 19:30:12,desktop,macOS 14,Safari,1.2.3,2d0bce78-9e3b-4850-a0fe-0391978fe9b0,Indianapolis,IN,en-US,46239
4756,2025-03-10 19:30:12,desktop,macOS 13,Firefox,2.1.1,a2ecc3e8-d6b1-474e-9796-0c561323f5ba,Nashville,TN,en-US,37240
4757,2023-09-01 19:30:12,desktop,macOS 14,Firefox,3.1.2,7f02d47a-059e-4712-8c6f-a6a98bbd8af0,Memphis,TN,en-US,38147
4758,2023-08-04 19:30:12,mobile,Android 12,Samsung Internet,2.0.0,acc5c9e7-e4e6-4c46-8c64-8752ba511f2e,Charlotte,NC,en-US,28267
4759,2026-01-07 19:30:12,mobile,Android 14,Safari Mobile,1.3.0,74058645-b84d-4b7a-831b-e7d2ac2c586a,Seattle,WA,en-US,98169
4760,2026-02-26 19:30:12,desktop,macOS 13,Firefox,2.0.0,6d1407fa-8a1f-4919-b989-c0b055fdae88,Albuquerque,NM,en-US,87175
4761,2023-11-30 19:30:12,mobile,iOS 16,Safari Mobile,3.1.2,a9638cbf-1d40-4eec-bf5f-00bd34cb520a,Denver,CO,en-US,80202
4762,2025-11-22 19:30:12,tablet,Android 12,Chrome,1.3.0,450db31b-046f-4e3d-bf25-a90225cc7ab9,Albuquerque,NM,en-US,87154
4763,2025-07-18 19:30:12,tablet,iPadOS 17,Chrome,2.2.0,7cf06550-8175-4eaf-ba4c-2f7f43ae2dd2,Dallas,TX,en-US,75233
4764,2024-03-17 19:30:12,tablet,iPadOS 17,Safari,1.3.0,490fe9bc-3e07-4a9a-b1d6-570b1aba9773,Portland,OR,en-US,97277
4765,2024-12-19 19:30:12,mobile,Android 14,Safari Mobile,2.0.0,d22b4d70-0a39-426e-bb09-090e9c1a0e1e,Houston,TX,en-US,77013
4766,2024-05-25 19:30:12,mobile,Android 13,Chrome Mobile,1.1.0,cdf1c58f-2929-42cf-96a5-46a65bdc39ad,San Diego,CA,en-US,92197
4767,2023-09-06 19:30:12,mobile,iOS 17,Samsung Internet,2.0.0,0a2ea17a-a9a5-43c3-a97f-247959b9941c,Phoenix,AZ,en-US,85034
4768,2023-07-04 19:30:12,tablet,Android 13,Firefox,1.0.0,c6802bfe-6d38-4125-94f9-bcdbe006f48c,New York,NY,en-US,10034
4769,2024-10-08 19:30:12,mobile,Android 14,Chrome Mobile,1.3.0,b977e6ba-7fe1-4640-8957-883d38c52423,El Paso,TX,en-US,79979
4770,2024-09-24 19:30:12,tablet,Android 12,Safari,1.2.3,61aec107-081b-420d-8b57-c162070ecfdb,Omaha,NE,en-US,68169
4771,2024-11-25 19:30:12,desktop,macOS 13,Opera,2.2.0,c65b9569-bdd0-4759-82dc-664728ad4d03,Portland,OR,en-US,97289
4772,2023-07-25 19:30:12,tablet,iOS 16,Chrome,1.3.0,eab7e3c5-3e69-4961-9fce-1f9b1b08b582,Minneapolis,MN,en-US,55403
4773,2025-04-25 19:30:12,mobile,Android 13,Chrome Mobile,2.0.0,9f11c2bb-c08f-48f0-ac5b-563366924e11,Atlanta,GA,en-US,30394
4774,2024-12-08 19:30:12,tablet,Android 12,Safari,1.0.0,64cdf532-c8f8-43aa-bf1a-fcefc6f004ec,Fort Worth,TX,en-US,76119
4775,2026-03-04 19:30:12,desktop,Windows 10,Chrome,2.2.0,86578ce5-be99-4463-9d0b-d6f9a4fd5299,Nashville,TN,en-US,37230
4776,2023-12-25 19:30:12,mobile,Android 12,Firefox Mobile,1.2.3,d35a7da0-e99e-490f-ace3-bb4a81c8b984,Milwaukee,WI,en-US,53265
4777,2023-07-09 19:30:12,mobile,Android 12,Firefox Mobile,2.0.0,0a216ba7-4121-4088-b9fb-0da03da41054,Houston,TX,en-US,77092
4778,2024-09-01 19:30:12,mobile,iOS 17,Safari Mobile,2.2.0,0bb27a99-e830-47f8-8eaa-297d233b8e54,Miami,FL,en-US,33164
4779,2025-06-15 19:30:12,desktop,Windows 10,Safari,2.3.5,ae44f64a-6b46-4d4c-ad3b-99c8449d50fb,Boston,MA,en-US,2169
4780,2024-12-31 19:30:12,desktop,Windows 11,Edge,1.3.0,13e1fa1c-b457-423f-8c10-55ff90efb469,Omaha,NE,en-US,68152
4781,2026-02-25 19:30:12,tablet,Android 12,Safari,3.1.2,826c0910-3827-49c5-a6bd-4caf849ff641,Jacksonville,FL,en-US,32275
4782,2024-04-25 19:30:12,mobile,Android 14,Samsung Internet,3.0.0,f7729e2d-baa1-4c3e-993d-3890b2cb5656,Charlotte,NC,en-US,28243
4783,2023-09-13 19:30:12,mobile,iOS 17,Safari Mobile,1.3.0,07370475-8fd0-4aa4-bbfb-2332fd35bab0,San Francisco,CA,en-US,94103
4784,2023-07-25 19:30:12,mobile,Android 12,Firefox Mobile,1.3.0,3c4350e3-0127-42fb-9cc0-86739d953456,Columbus,OH,en-US,43026
4785,2025-03-31 19:30:12,mobile,Android 13,Firefox Mobile,1.1.0,eb6d2c36-ad24-4f17-84c4-a3c543fd060e,Jacksonville,FL,en-US,32138
4786,2024-08-13 19:30:12,tablet,Android 12,Safari,3.1.2,bb071029-70bd-415c-af50-e71123643811,Kansas City,MO,en-US,64148
4787,2025-03-11 19:30:12,desktop,macOS 14,Firefox,1.0.0,a8b69e5e-a2c1-4415-87cd-d66c02f6e3b3,San Francisco,CA,en-US,94130
4788,2024-04-25 19:30:12,mobile,Android 12,Safari Mobile,2.2.0,cb7b09a0-4d64-4da0-a96f-414999100614,Houston,TX,en-US,77017
4789,2024-11-12 19:30:12,mobile,Android 12,Safari Mobile,1.0.0,120ef49b-315f-4363-b8f8-be9e43efa00e,Tucson,AZ,en-US,85791
4790,2025-10-04 19:30:12,tablet,Android 12,Chrome,3.0.0,c2ec4b6a-a601-45fe-92f7-d35de1aa4548,Tucson,AZ,en-US,85707
4791,2024-10-06 19:30:12,desktop,Windows 10,Edge,1.2.3,b26bafc5-d0c4-4836-9c90-393e38f98a94,San Jose,CA,en-US,95183
4792,2024-08-01 19:30:12,tablet,Android 13,Chrome,1.1.0,b8da6b39-1db5-469e-a46f-f7f92fea868e,Philadelphia,PA,en-US,19138
4793,2025-05-20 19:30:12,tablet,Android 12,Safari,1.2.3,129d7f42-987a-4581-9ec2-5af601c91b1a,Oklahoma City,OK,en-US,73130
4794,2023-05-26 19:30:12,mobile,Android 13,Safari Mobile,3.1.2,b6c28792-a01a-4ed8-aefe-1dbf278f2ba5,Philadelphia,PA,en-US,19116
4795,2024-04-28 19:30:12,mobile,Android 12,Chrome Mobile,2.0.0,8486a111-9520-4daf-a287-fac949bfefcc,Miami,FL,en-US,33133
4796,2025-11-16 19:30:12,desktop,macOS 14,Chrome,2.1.1,8d16b5e7-5deb-45c5-8a2f-9bf7d1d7e92f,Tucson,AZ,en-US,85797
4797,2024-07-01 19:30:12,tablet,Android 13,Safari,2.2.0,a3fd505a-e658-4a08-9430-b5daf6237610,Las Vegas,NV,en-US,89130
4798,2025-04-15 19:30:12,desktop,Windows 11,Edge,2.2.0,34f52b3b-ba0e-4ab4-9af5-00fd9110365a,San Francisco,CA,en-US,94103
4799,2023-11-06 19:30:12,mobile,Android 13,Chrome Mobile,1.1.0,b8aaf23c-ea20-431c-9e1e-8a03b2e3a15c,Kansas City,MO,en-US,64185
4800,2024-03-20 19:30:12,desktop,macOS 14,Firefox,2.1.1,75692bba-f6bc-4a1d-874a-d93fd4092a7b,Dallas,TX,en-US,75203
4801,2026-04-04 19:30:12,tablet,Android 13,Safari,2.1.1,f28d2bf2-05a4-4d0f-9d95-e850cd600ed2,Chicago,IL,en-US,60638
4802,2025-05-25 19:30:12,mobile,Android 12,Samsung Internet,3.0.0,3831ffb4-38df-419c-884d-2ceb1b766b8f,Washington,DC,en-US,20086
4803,2023-11-27 19:30:12,desktop,macOS 14,Safari,1.1.0,f49479a5-a8d7-486f-93b4-d4e55199883f,Nashville,TN,en-US,37213
4804,2025-01-19 19:30:12,desktop,macOS 14,Chrome,3.0.0,4514a390-b3ff-4517-980d-2fd429b87a1e,Chicago,IL,en-US,60696
4805,2026-01-18 19:30:12,mobile,iOS 16,Safari Mobile,2.0.0,17900c2f-6585-41eb-a562-d359b12d1834,Portland,OR,en-US,97294
4806,2025-09-21 19:30:12,mobile,iOS 17,Chrome Mobile,2.3.5,f0dfe96b-5bc0-4dfa-8484-a5b2faa9295b,Fresno,CA,en-US,93768
4807,2023-06-15 19:30:12,desktop,Windows 10,Opera,3.1.2,6220e118-aa93-4ba8-949b-bc8c9756295a,Columbus,OH,en-US,43020
4808,2024-09-07 19:30:12,tablet,iOS 16,Chrome,1.3.0,add8ab8f-064b-4e63-8582-37ce4086ef97,Mesa,AZ,en-US,85267
4809,2025-08-15 19:30:12,tablet,Android 13,Firefox,3.0.0,cea026ca-3993-4865-93d5-35cb189d1601,Washington,DC,en-US,20012
4810,2024-04-12 19:30:12,tablet,iOS 16,Chrome,1.0.0,e2239730-cdb2-4ddb-aed1-17de291da2d8,Raleigh,NC,en-US,27649
4811,2024-05-21 19:30:12,tablet,iPadOS 17,Chrome,2.3.5,56529c63-cc64-4d2f-a215-9dcdbf85ef40,Jacksonville,FL,en-US,32233
4812,2026-01-25 19:30:12,mobile,Android 13,Chrome Mobile,2.3.5,bcb98f05-af20-49b0-8600-049acf5b34bd,Austin,TX,en-US,78701
4813,2025-08-19 19:30:12,desktop,macOS 13,Safari,1.2.3,7dae74fe-2647-4963-a6e8-3b5799ce5096,Fort Worth,TX,en-US,76159
4814,2025-01-29 19:30:12,tablet,Android 13,Chrome,1.0.0,0c38dbe3-574d-4b1e-9464-ca6c7d74fb0a,Atlanta,GA,en-US,30367
4815,2025-01-03 19:30:12,desktop,Windows 10,Opera,1.3.0,b8af0cbb-9e0a-4af7-8135-5e86a7c93926,Houston,TX,en-US,77099
4816,2024-01-07 19:30:12,desktop,macOS 14,Opera,3.1.2,cf22011c-c6ff-4e30-a7f0-921fe41f5a1e,Raleigh,NC,en-US,27681
4817,2024-03-06 19:30:12,mobile,Android 12,Firefox Mobile,2.0.0,11112612-f596-43dc-ba56-ae3309551546,Minneapolis,MN,en-US,55471
4818,2025-02-11 19:30:12,tablet,Android 13,Safari,2.0.0,19097403-5545-4f54-a082-34f96e7bdcb4,Memphis,TN,en-US,38162
4819,2024-10-13 19:30:12,desktop,Windows 10,Safari,2.2.0,19bea816-cfd9-43f6-88c6-3dfa4861424a,Sacramento,CA,en-US,95866
4820,2023-12-02 19:30:12,tablet,Android 12,Safari,3.0.0,e13e39d2-ad91-445f-aa59-85bb40a64b6d,El Paso,TX,en-US,79998
4821,2023-07-04 19:30:12,mobile,iOS 16,Samsung Internet,2.0.0,6667c968-bc42-4bc1-9e3c-c3a553f6c3fd,Washington,DC,en-US,20056
4822,2026-01-02 19:30:12,tablet,Android 12,Chrome,1.3.0,ba7378e7-c54e-4050-bf0f-0a2f9e927e70,Nashville,TN,en-US,37216
4823,2025-10-04 19:30:12,desktop,Windows 10,Safari,1.3.0,7461ea69-3b2a-491c-bd36-3e36ff0acd3c,Raleigh,NC,en-US,27619
4824,2026-03-03 19:30:12,desktop,Windows 10,Firefox,2.1.1,0e052839-6b06-4c15-9b69-eed99ac68889,Sacramento,CA,en-US,95845
4825,2023-11-10 19:30:12,tablet,iPadOS 17,Safari,2.3.5,e822bd83-55b8-4348-b728-0b8886b781e9,Albuquerque,NM,en-US,87162
4826,2024-11-26 19:30:12,mobile,iOS 17,Safari Mobile,2.2.0,45a6a11a-2845-498c-ac34-2844a6af85dd,Tucson,AZ,en-US,85789
4827,2023-07-25 19:30:12,mobile,Android 14,Chrome Mobile,2.2.0,9ec85125-7ac5-4794-b2ef-dc1a7009ce6c,San Antonio,TX,en-US,78248
4828,2024-09-03 19:30:12,desktop,macOS 14,Firefox,1.0.0,0345c9bd-d95e-497e-953a-c430fb511b20,San Antonio,TX,en-US,78219
4829,2024-10-15 19:30:12,desktop,Windows 10,Firefox,2.1.1,115c2a74-993a-4376-80dd-fa60aaa3431a,Denver,CO,en-US,80244
4830,2024-06-17 19:30:12,mobile,iOS 16,Firefox Mobile,2.0.0,9fb894c0-a3df-4936-8986-b5e012acec1d,Raleigh,NC,en-US,27605
4831,2023-06-02 19:30:12,desktop,Windows 10,Opera,3.1.2,892bb4e6-5c14-48ae-805c-5f2f971b08b1,Mesa,AZ,en-US,85227
4832,2023-06-25 19:30:12,tablet,Android 13,Safari,3.0.0,ebc9dc11-7585-4888-8461-dbffc1d0265d,Fresno,CA,en-US,93762
4833,2025-07-03 19:30:12,tablet,Android 13,Safari,2.2.0,f1e03999-85de-4b58-9217-3fed4c5141bb,Columbus,OH,en-US,43007
4834,2025-02-15 19:30:12,tablet,iPadOS 17,Firefox,1.3.0,84e366b4-4afb-4219-8239-47e789a37f69,Houston,TX,en-US,77004
4835,2026-02-03 19:30:12,desktop,Windows 10,Edge,1.3.0,ca8621f9-5ae2-44cf-95e3-d97bde164590,Oklahoma City,OK,en-US,73121
4836,2024-07-15 19:30:12,desktop,Windows 11,Chrome,2.3.5,dd91b092-10ff-425a-a09c-b503868b66b1,Seattle,WA,en-US,98114
4837,2023-10-22 19:30:12,desktop,Ubuntu 22.04,Safari,2.1.1,8f76a98e-9375-438b-84b7-cd81161a5baf,Seattle,WA,en-US,98153
4838,2024-02-02 19:30:12,mobile,Android 14,Samsung Internet,1.3.0,2a46e1af-8916-428f-801d-f23a40f8fb12,Washington,DC,en-US,20013
4839,2024-02-22 19:30:12,mobile,iOS 17,Firefox Mobile,1.2.3,a12417ec-4aef-46a9-992d-5576f96fd9b8,Milwaukee,WI,en-US,53242
4840,2023-12-30 19:30:12,mobile,iOS 16,Chrome Mobile,1.2.3,e9e25cbb-814b-40f7-9ec0-4c2b82ef585a,San Francisco,CA,en-US,94105
4841,2025-07-14 19:30:12,mobile,Android 12,Safari Mobile,2.1.1,94228261-a2d6-4553-a590-3d0b1ee3804a,Memphis,TN,en-US,38196
4842,2023-08-21 19:30:12,tablet,iOS 16,Safari,2.1.1,0b322eca-5082-4dbf-8f41-bbb3436ae2b8,Philadelphia,PA,en-US,19143
4843,2024-03-11 19:30:12,desktop,Ubuntu 22.04,Chrome,2.0.0,f08ff593-d587-40fc-b745-41752b7d8eef,San Antonio,TX,en-US,78267
4844,2025-05-01 19:30:12,desktop,Windows 10,Edge,1.1.0,658b2051-896e-434a-ba7c-80be13dd9110,Portland,OR,en-US,97252
4845,2023-11-04 19:30:12,mobile,Android 14,Safari Mobile,1.2.3,a051339c-d177-4ecc-b033-e5e280b948e2,Columbus,OH,en-US,43297
4846,2025-07-19 19:30:12,tablet,Android 12,Chrome,2.3.5,3144d379-d834-4189-b235-b80784534931,Miami,FL,en-US,33105
4847,2024-02-14 19:30:12,mobile,Android 13,Safari Mobile,2.1.1,e9f6d603-df8b-4a0f-a499-b62523dfe2e5,Dallas,TX,en-US,75322
4848,2024-01-26 19:30:12,desktop,macOS 13,Opera,2.0.0,637ad4a3-f456-4486-8cd3-f2942cf3863e,Nashville,TN,en-US,37220
4849,2025-05-22 19:30:12,mobile,iOS 17,Chrome Mobile,2.0.0,7d0697ca-b3ff-4b76-ba81-e02c9a9f8d1f,Mesa,AZ,en-US,85220
4850,2024-11-07 19:30:12,desktop,Ubuntu 22.04,Safari,1.3.0,18b3b680-18e6-46fd-b48d-eda3c6d75246,Phoenix,AZ,en-US,85032
4851,2023-09-03 19:30:12,mobile,Android 13,Safari Mobile,2.0.0,ea40ef13-b998-4339-a6f3-9dd8549958b1,Boston,MA,en-US,2111
4852,2024-12-28 19:30:12,mobile,iOS 16,Safari Mobile,1.2.3,7520b800-4878-4b23-8de9-60882361da1a,Memphis,TN,en-US,38187
4853,2024-02-16 19:30:12,desktop,Ubuntu 22.04,Chrome,2.0.0,d4fddc75-b48c-4cf3-9df4-dceae34b973a,San Diego,CA,en-US,92178
4854,2024-11-12 19:30:12,desktop,Ubuntu 22.04,Safari,1.0.0,addd499a-1429-4dcb-a869-6231f4f5619a,Memphis,TN,en-US,38111
4855,2026-02-14 19:30:12,tablet,Android 13,Safari,3.0.0,fafd42d9-3287-401d-9404-15111ca617ae,Omaha,NE,en-US,68196
4856,2025-07-25 19:30:12,mobile,Android 14,Chrome Mobile,2.1.1,a16431a4-24d7-44eb-b893-f51ede92a0ac,Memphis,TN,en-US,38185
4857,2025-06-17 19:30:12,tablet,Android 13,Chrome,3.0.0,bca037dc-278e-4357-aa28-ca29835b15fc,Mesa,AZ,en-US,85286
4858,2025-01-28 19:30:12,tablet,iOS 16,Safari,1.3.0,e7706651-81ed-472e-933d-2a022313077e,Indianapolis,IN,en-US,46211
4859,2024-09-07 19:30:12,mobile,iOS 17,Safari Mobile,3.0.0,871baf95-df2f-45cd-b9f1-207936655749,San Antonio,TX,en-US,78215
4860,2025-09-05 19:30:12,tablet,iOS 16,Chrome,1.1.0,08c4242d-bec6-49ed-9a7b-210bff87cb50,Charlotte,NC,en-US,28221
4861,2024-06-30 19:30:12,desktop,Windows 10,Safari,3.1.2,f82288cd-e3f0-480f-a6b1-d7485fd9e7ff,New York,NY,en-US,10159
4862,2024-07-06 19:30:12,tablet,iOS 16,Firefox,2.1.1,4268e5ea-fe38-445e-84a0-ee96e702f959,Portland,OR,en-US,97201
4863,2024-09-20 19:30:12,mobile,Android 13,Samsung Internet,1.1.0,79551a76-04dc-4626-b45e-f0543949f09e,Denver,CO,en-US,80285
4864,2023-06-10 19:30:12,tablet,iPadOS 17,Safari,1.0.0,c6ae6f33-3080-4257-916f-57e2db0e29ce,Fort Worth,TX,en-US,76114
4865,2024-10-15 19:30:12,tablet,Android 13,Chrome,2.1.1,da089b4a-eb5f-426b-b16d-471468137af2,Albuquerque,NM,en-US,87117
4866,2025-05-28 19:30:12,tablet,Android 12,Firefox,2.3.5,9a077981-5d3a-4aec-9fcb-74cbc53c8dcd,Minneapolis,MN,en-US,55435
4867,2025-12-15 19:30:12,tablet,Android 12,Safari,1.3.0,16bbfb54-5839-4cdb-8201-7b03f7fd9e8c,Columbus,OH,en-US,43231
4868,2024-10-09 19:30:12,tablet,Android 13,Safari,3.1.2,ccdd3ec0-02ea-4748-98f1-99aaf92e5576,Charlotte,NC,en-US,28232
4869,2025-08-30 19:30:12,desktop,Windows 11,Safari,3.1.2,ad606380-b7b8-49d3-b56d-a8f509287562,Denver,CO,en-US,80212
4870,2025-03-21 19:30:12,desktop,macOS 14,Edge,1.1.0,af11dfae-048c-40b6-b5be-5598685bb7d5,New York,NY,en-US,10198
4871,2026-03-02 19:30:12,mobile,iOS 17,Samsung Internet,2.3.5,3a7ffb78-20ed-402e-ba6f-96a8bd6c5f5e,Washington,DC,en-US,20030
4872,2025-11-23 19:30:12,desktop,Ubuntu 22.04,Chrome,2.1.1,410d52d1-f97d-460a-8d30-c58dc35b7c82,Tucson,AZ,en-US,85751
4873,2024-11-27 19:30:12,mobile,iOS 16,Safari Mobile,1.0.0,3d651eec-dd17-4d33-a8df-49bb4fcd1403,Kansas City,MO,en-US,64178
4874,2023-12-26 19:30:12,desktop,macOS 13,Edge,2.2.0,37ce13d1-c87e-40f5-a6ae-98e16bcaaa78,San Antonio,TX,en-US,78222
4875,2024-06-15 19:30:12,mobile,Android 13,Safari Mobile,2.2.0,51317d76-c569-4474-bdae-93afb867f7e5,Denver,CO,en-US,80203
4876,2025-12-01 19:30:12,tablet,Android 13,Chrome,3.0.0,f38e113d-6c84-48c2-9dc7-bd413258557a,Louisville,KY,en-US,40260
4877,2024-07-29 19:30:12,desktop,macOS 14,Opera,3.0.0,1a56b2c5-0585-4e95-9011-42c00a695a6b,Raleigh,NC,en-US,27635
4878,2023-05-30 19:30:12,tablet,iOS 16,Chrome,1.0.0,c230a123-3700-4e17-b044-763542120e90,San Francisco,CA,en-US,94152
4879,2025-08-30 19:30:12,mobile,iOS 16,Samsung Internet,2.3.5,03d6d47d-a6a7-4339-b355-6b3a26b3d56c,New York,NY,en-US,10037
4880,2023-10-08 19:30:12,tablet,iPadOS 17,Firefox,2.3.5,6b7799e1-c26c-4d89-bce4-09cdb992af26,Oklahoma City,OK,en-US,73174
4881,2024-07-10 19:30:12,desktop,Windows 11,Firefox,1.0.0,fe218e4f-a438-4a04-9803-1a9bc3fc6cba,Milwaukee,WI,en-US,53268
4882,2025-09-06 19:30:12,mobile,iOS 16,Samsung Internet,1.1.0,8e63ccc5-d792-465a-ad85-85915afd3d26,Omaha,NE,en-US,68191
4883,2023-11-21 19:30:12,mobile,iOS 16,Firefox Mobile,3.1.2,b58ecfd2-1723-4a24-95c1-f405a0abf2e8,Los Angeles,CA,en-US,90022
4884,2025-09-27 19:30:12,tablet,Android 12,Chrome,1.1.0,fe057491-4a1c-45ae-a55c-1b93e9d5b0c2,Washington,DC,en-US,20043
4885,2023-11-21 19:30:12,tablet,Android 12,Safari,1.3.0,0d41b861-964c-4800-97b7-9ad1febfbe3c,Charlotte,NC,en-US,28286
