scan_date,org_name,total_scans,new_leads,avg_confidence,avg_processing_time,conversion_rate_pct,rolling_7d_avg_scans,scans_wow_growth_pct,is_slow_processing,day_of_week,day_of_week_num,week_number,year_month
2026-05-01,Kinetic Partners,11,6,0.6546,934.31,54.54545454545454,8.714285714285714,-15.384615384615385,False,Friday,4,18,2026-05
2026-05-02,Kinetic Partners,2,1,0.6667,717.35,50.0,7.428571428571429,-81.81818181818181,False,Saturday,5,18,2026-05
2026-05-03,Kinetic Partners,4,3,0.809,1153.66,75.0,7.285714285714286,-19.999999999999996,False,Sunday,6,18,2026-05
2026-05-04,Kinetic Partners,13,10,0.7289,1484.83,76.92307692307693,7.571428571428571,18.181818181818187,True,Monday,0,19,2026-05
2026-05-05,Kinetic Partners,14,8,0.8582,1432.52,57.14285714285714,9.142857142857142,366.6666666666667,True,Tuesday,1,19,2026-05
2026-04-06,Landmark Advisory,205,149,0.6635,1442.76,72.6829268292683,205.0,,True,Monday,0,15,2026-04
2026-04-07,Landmark Advisory,21,15,0.731,183.11,71.42857142857143,113.0,,False,Tuesday,1,15,2026-04
2026-04-08,Landmark Advisory,111,98,0.8643,1013.94,88.28828828828829,112.33333333333333,,False,Wednesday,2,15,2026-04
2026-04-09,Landmark Advisory,155,107,0.6922,865.82,69.03225806451613,123.0,,False,Thursday,3,15,2026-04
2026-04-10,Landmark Advisory,88,79,0.686,331.04,89.77272727272727,116.0,,False,Friday,4,15,2026-04
2026-04-11,Landmark Advisory,49,35,0.7336,1614.58,71.42857142857143,104.83333333333333,,True,Saturday,5,15,2026-04
2026-04-12,Landmark Advisory,52,36,0.945,1301.8,69.23076923076923,97.28571428571429,,True,Sunday,6,15,2026-04
2026-04-13,Landmark Advisory,107,82,0.8924,410.84,76.63551401869158,83.28571428571429,-47.80487804878049,False,Monday,0,16,2026-04
2026-04-14,Landmark Advisory,120,84,0.7616,1291.0,70.0,97.42857142857143,471.42857142857144,False,Tuesday,1,16,2026-04
2026-04-15,Landmark Advisory,175,105,0.7052,1481.72,60.0,106.57142857142857,57.657657657657666,True,Wednesday,2,16,2026-04
2026-04-16,Landmark Advisory,154,76,0.8621,700.26,49.35064935064935,106.42857142857143,-0.6451612903225823,False,Thursday,3,16,2026-04
2026-04-17,Landmark Advisory,106,50,0.8021,180.55,47.16981132075472,109.0,20.45454545454546,False,Friday,4,16,2026-04
2026-04-18,Landmark Advisory,45,32,0.6592,1660.71,71.11111111111111,108.42857142857143,-8.163265306122447,True,Saturday,5,16,2026-04
2026-04-19,Landmark Advisory,49,38,0.802,89.85,77.55102040816327,108.0,-5.769230769230771,False,Sunday,6,16,2026-04
2026-04-20,Landmark Advisory,71,57,0.7824,725.69,80.28169014084507,102.85714285714286,-33.64485981308412,False,Monday,0,17,2026-04
2026-04-21,Landmark Advisory,211,113,0.7852,1065.86,53.55450236966824,115.85714285714286,75.83333333333333,False,Tuesday,1,17,2026-04
2026-04-22,Landmark Advisory,150,74,0.8322,444.55,49.333333333333336,112.28571428571429,-14.28571428571429,False,Wednesday,2,17,2026-04
2026-04-23,Landmark Advisory,191,123,0.7608,1106.02,64.3979057591623,117.57142857142857,24.025974025974016,False,Thursday,3,17,2026-04
2026-04-24,Landmark Advisory,199,115,0.8283,1097.81,57.78894472361809,130.85714285714286,87.73584905660377,False,Friday,4,17,2026-04
2026-04-25,Landmark Advisory,59,32,0.9814,557.24,54.23728813559322,132.85714285714286,31.11111111111111,False,Saturday,5,17,2026-04
2026-04-26,Landmark Advisory,59,51,0.9554,534.08,86.4406779661017,134.28571428571428,20.408163265306122,False,Sunday,6,17,2026-04
2026-04-27,Landmark Advisory,88,75,0.7862,1014.15,85.22727272727273,136.71428571428572,23.943661971830977,False,Monday,0,18,2026-04
2026-04-28,Landmark Advisory,85,51,0.7608,1734.76,60.0,118.71428571428571,-59.71563981042654,True,Tuesday,1,18,2026-04
2026-04-29,Landmark Advisory,85,63,0.8156,1173.79,74.11764705882354,109.42857142857143,-43.333333333333336,False,Wednesday,2,18,2026-04
2026-04-30,Landmark Advisory,147,116,0.6773,940.55,78.91156462585033,103.14285714285714,-23.03664921465969,False,Thursday,3,18,2026-04
2026-05-01,Landmark Advisory,117,95,0.9782,1031.65,81.19658119658119,91.42857142857143,-41.20603015075377,False,Friday,4,18,2026-05
2026-05-02,Landmark Advisory,63,44,0.7116,1479.85,69.84126984126983,92.0,6.779661016949157,True,Saturday,5,18,2026-05
2026-05-03,Landmark Advisory,45,39,0.9308,92.99,86.66666666666667,90.0,-23.728813559322038,False,Sunday,6,18,2026-05
2026-05-04,Landmark Advisory,134,117,0.6579,1357.91,87.31343283582089,96.57142857142857,52.27272727272727,True,Monday,0,19,2026-05
2026-05-05,Landmark Advisory,75,43,0.68,1398.72,57.333333333333336,95.14285714285714,-11.764705882352944,True,Tuesday,1,19,2026-05
2026-04-06,Luminary Group,139,107,0.8465,1085.88,76.97841726618705,139.0,,False,Monday,0,15,2026-04
2026-04-07,Luminary Group,46,38,0.8704,191.3,82.6086956521739,92.5,,False,Tuesday,1,15,2026-04
2026-04-08,Luminary Group,111,77,0.8148,153.33,69.36936936936937,98.66666666666667,,False,Wednesday,2,15,2026-04
2026-04-09,Luminary Group,59,49,0.7898,271.43,83.05084745762711,88.75,,False,Thursday,3,15,2026-04
2026-04-10,Luminary Group,103,80,0.6544,803.25,77.66990291262135,91.6,,False,Friday,4,15,2026-04
2026-04-11,Luminary Group,60,40,0.7687,1182.73,66.66666666666666,86.33333333333333,,False,Saturday,5,15,2026-04
2026-04-12,Luminary Group,45,21,0.7975,629.7,46.666666666666664,80.42857142857143,,False,Sunday,6,15,2026-04
2026-04-13,Luminary Group,80,39,0.8021,1024.07,48.75,72.0,-42.44604316546763,False,Monday,0,16,2026-04
2026-04-14,Luminary Group,102,84,0.8444,707.08,82.35294117647058,80.0,121.73913043478262,False,Tuesday,1,16,2026-04
2026-04-15,Luminary Group,90,81,0.9851,599.72,90.0,77.0,-18.918918918918916,False,Wednesday,2,16,2026-04
2026-04-16,Luminary Group,125,68,0.6932,590.67,54.400000000000006,86.42857142857143,111.86440677966102,False,Thursday,3,16,2026-04
2026-04-17,Luminary Group,131,67,0.7378,615.83,51.14503816793893,90.42857142857143,27.184466019417485,False,Friday,4,16,2026-04
2026-04-18,Luminary Group,50,42,0.9539,346.03,84.0,89.0,-16.666666666666664,False,Saturday,5,16,2026-04
2026-04-19,Luminary Group,66,50,0.9733,694.3,75.75757575757575,92.0,46.66666666666666,False,Sunday,6,16,2026-04
2026-04-20,Luminary Group,39,18,0.7869,1514.69,46.15384615384615,86.14285714285714,-51.24999999999999,True,Monday,0,17,2026-04
2026-04-21,Luminary Group,63,30,0.909,1559.85,47.61904761904761,80.57142857142857,-38.23529411764706,True,Tuesday,1,17,2026-04
2026-04-22,Luminary Group,73,36,0.7978,1568.33,49.31506849315068,78.14285714285714,-18.88888888888889,True,Wednesday,2,17,2026-04
2026-04-23,Luminary Group,78,44,0.7317,1007.56,56.41025641025641,71.42857142857143,-37.6,False,Thursday,3,17,2026-04
2026-04-24,Luminary Group,92,64,0.6632,616.44,69.56521739130434,65.85714285714286,-29.77099236641222,False,Friday,4,17,2026-04
2026-04-25,Luminary Group,74,54,0.9098,1238.63,72.97297297297297,69.28571428571429,48.0,False,Saturday,5,17,2026-04
2026-04-26,Luminary Group,45,38,0.9364,1425.21,84.44444444444444,66.28571428571429,-31.818181818181824,True,Sunday,6,17,2026-04
2026-04-27,Luminary Group,87,40,0.7002,103.5,45.97701149425287,73.14285714285714,123.07692307692308,False,Monday,0,18,2026-04
2026-04-28,Luminary Group,98,89,0.9677,479.51,90.81632653061224,78.14285714285714,55.55555555555556,False,Tuesday,1,18,2026-04
2026-04-29,Luminary Group,79,61,0.7545,1595.91,77.21518987341773,79.0,8.219178082191792,True,Wednesday,2,18,2026-04
2026-04-30,Luminary Group,135,88,0.6984,352.57,65.18518518518519,87.14285714285714,73.07692307692308,False,Thursday,3,18,2026-04
2026-05-01,Luminary Group,78,38,0.6709,916.62,48.717948717948715,85.14285714285714,-15.217391304347828,False,Friday,4,18,2026-05
2026-05-02,Luminary Group,44,27,0.7499,1026.28,61.36363636363637,80.85714285714286,-40.54054054054054,False,Saturday,5,18,2026-05
2026-05-03,Luminary Group,30,22,0.7774,460.76,73.33333333333333,78.71428571428571,-33.333333333333336,False,Sunday,6,18,2026-05
2026-05-04,Luminary Group,128,76,0.9069,1329.82,59.375,84.57142857142857,47.12643678160919,True,Monday,0,19,2026-05
2026-05-05,Luminary Group,84,50,0.6556,629.01,59.523809523809526,82.57142857142857,-14.28571428571429,False,Tuesday,1,19,2026-05
2026-04-06,Maverick Labs,6,5,0.7257,543.56,83.33333333333334,6.0,,False,Monday,0,15,2026-04
2026-04-07,Maverick Labs,4,3,0.9383,1156.67,75.0,5.0,,False,Tuesday,1,15,2026-04
2026-04-08,Maverick Labs,5,4,0.9801,1002.15,80.0,5.0,,False,Wednesday,2,15,2026-04
2026-04-09,Maverick Labs,6,4,0.9688,1458.75,66.66666666666666,5.25,,True,Thursday,3,15,2026-04
2026-04-10,Maverick Labs,7,3,0.9798,249.15,42.857142857142854,5.6,,False,Friday,4,15,2026-04
2026-04-11,Maverick Labs,1,0,0.709,778.73,0.0,4.833333333333333,,False,Saturday,5,15,2026-04
2026-04-12,Maverick Labs,2,1,0.7113,783.5,50.0,4.428571428571429,,False,Sunday,6,15,2026-04
2026-04-13,Maverick Labs,5,4,0.8062,1357.09,80.0,4.285714285714286,-16.666666666666664,True,Monday,0,16,2026-04
2026-04-14,Maverick Labs,7,4,0.8239,1540.87,57.14285714285714,4.714285714285714,75.0,True,Tuesday,1,16,2026-04
2026-04-15,Maverick Labs,3,2,0.7988,474.25,66.66666666666666,4.428571428571429,-40.0,False,Wednesday,2,16,2026-04
2026-04-16,Maverick Labs,7,3,0.9893,546.96,42.857142857142854,4.571428571428571,16.666666666666675,False,Thursday,3,16,2026-04
2026-04-17,Maverick Labs,5,3,0.8503,907.23,60.0,4.285714285714286,-28.57142857142857,False,Friday,4,16,2026-04
2026-04-20,Maverick Labs,3,1,0.7016,512.51,33.33333333333333,4.571428571428571,200.0,False,Monday,0,17,2026-04
2026-04-21,Maverick Labs,3,2,0.9594,165.18,66.66666666666666,4.714285714285714,50.0,False,Tuesday,1,17,2026-04
2026-04-22,Maverick Labs,5,4,0.9262,446.46,80.0,4.714285714285714,0.0,False,Wednesday,2,17,2026-04
2026-04-23,Maverick Labs,4,2,0.6872,666.69,50.0,4.285714285714286,-42.85714285714286,False,Thursday,3,17,2026-04
2026-04-24,Maverick Labs,6,5,0.7937,1165.86,83.33333333333334,4.714285714285714,100.0,False,Friday,4,17,2026-04
2026-04-25,Maverick Labs,5,2,0.9487,1678.14,40.0,4.428571428571429,-28.57142857142857,True,Saturday,5,17,2026-04
2026-04-26,Maverick Labs,1,0,0.9799,196.08,0.0,3.857142857142857,-80.0,False,Sunday,6,17,2026-04
2026-04-27,Maverick Labs,5,3,0.876,1415.0,60.0,4.142857142857143,66.66666666666667,True,Monday,0,18,2026-04
2026-04-28,Maverick Labs,4,2,0.9473,992.53,50.0,4.285714285714286,33.33333333333333,False,Tuesday,1,18,2026-04
2026-04-29,Maverick Labs,5,4,0.7674,823.87,80.0,4.285714285714286,0.0,False,Wednesday,2,18,2026-04
2026-04-30,Maverick Labs,2,1,0.6708,1533.25,50.0,4.0,-50.0,True,Thursday,3,18,2026-04
2026-05-02,Maverick Labs,2,1,0.821,528.04,50.0,3.4285714285714284,-66.66666666666667,False,Saturday,5,18,2026-05
2026-05-03,Maverick Labs,2,1,0.7923,1554.69,50.0,3.0,-60.0,True,Sunday,6,18,2026-05
2026-05-04,Maverick Labs,4,3,0.8351,226.29,75.0,3.4285714285714284,300.0,False,Monday,0,19,2026-05
2026-05-05,Maverick Labs,3,1,0.7349,1281.07,33.33333333333333,3.142857142857143,-40.0,False,Tuesday,1,19,2026-05
2026-04-06,Mercer & Co,409,268,0.7916,1206.78,65.52567237163814,409.0,,False,Monday,0,15,2026-04
2026-04-07,Mercer & Co,534,297,0.6774,208.66,55.61797752808989,471.5,,False,Tuesday,1,15,2026-04
2026-04-08,Mercer & Co,639,548,0.7137,1209.83,85.75899843505478,527.3333333333334,,False,Wednesday,2,15,2026-04
2026-04-09,Mercer & Co,381,253,0.9582,537.86,66.40419947506561,490.75,,False,Thursday,3,15,2026-04
2026-04-10,Mercer & Co,555,470,0.8514,129.8,84.68468468468468,503.6,,False,Friday,4,15,2026-04
2026-04-11,Mercer & Co,208,161,0.9108,1028.26,77.40384615384616,454.3333333333333,,False,Saturday,5,15,2026-04
2026-04-12,Mercer & Co,209,152,0.8897,627.13,72.72727272727273,419.2857142857143,,False,Sunday,6,15,2026-04
2026-04-13,Mercer & Co,327,161,0.8546,896.71,49.235474006116206,407.57142857142856,-20.048899755501225,False,Monday,0,16,2026-04
2026-04-14,Mercer & Co,218,146,0.8878,499.0,66.97247706422019,362.42857142857144,-59.176029962546814,False,Tuesday,1,16,2026-04
2026-04-15,Mercer & Co,459,305,0.7621,980.48,66.4488017429194,336.7142857142857,-28.169014084507037,False,Wednesday,2,16,2026-04
2026-04-16,Mercer & Co,422,291,0.7727,705.4,68.95734597156398,342.57142857142856,10.76115485564304,False,Thursday,3,16,2026-04
2026-04-17,Mercer & Co,480,406,0.9322,133.44,84.58333333333333,331.85714285714283,-13.513513513513509,False,Friday,4,16,2026-04
2026-04-18,Mercer & Co,375,234,0.7779,1477.5,62.4,355.7142857142857,80.28846153846155,True,Saturday,5,16,2026-04
2026-04-19,Mercer & Co,361,316,0.8787,1293.39,87.53462603878116,377.42857142857144,72.72727272727273,False,Sunday,6,16,2026-04
2026-04-20,Mercer & Co,419,209,0.6536,247.15,49.88066825775656,390.57142857142856,28.134556574923543,False,Monday,0,17,2026-04
2026-04-21,Mercer & Co,694,637,0.8487,1748.79,91.78674351585015,458.57142857142856,218.348623853211,True,Tuesday,1,17,2026-04
2026-04-22,Mercer & Co,478,423,0.6661,703.58,88.49372384937239,461.2857142857143,4.139433551198257,False,Wednesday,2,17,2026-04
2026-04-23,Mercer & Co,366,245,0.7643,718.64,66.93989071038251,453.2857142857143,-13.27014218009479,False,Thursday,3,17,2026-04
2026-04-24,Mercer & Co,625,390,0.8235,594.58,62.4,474.0,30.208333333333325,False,Friday,4,17,2026-04
2026-04-25,Mercer & Co,246,199,0.9575,1153.04,80.89430894308943,455.57142857142856,-34.4,False,Saturday,5,17,2026-04
2026-04-26,Mercer & Co,244,204,0.7701,597.57,83.60655737704919,438.85714285714283,-32.40997229916898,False,Sunday,6,17,2026-04
2026-04-27,Mercer & Co,436,308,0.7424,1685.62,70.64220183486239,441.2857142857143,4.057279236276856,True,Monday,0,18,2026-04
2026-04-28,Mercer & Co,608,366,0.8585,1003.45,60.19736842105263,429.0,-12.391930835734865,False,Tuesday,1,18,2026-04
2026-04-29,Mercer & Co,352,201,0.898,674.22,57.10227272727273,411.0,-26.35983263598326,False,Wednesday,2,18,2026-04
2026-04-30,Mercer & Co,637,457,0.7009,764.98,71.7425431711146,449.7142857142857,74.04371584699454,False,Thursday,3,18,2026-04
2026-05-01,Mercer & Co,308,145,0.7803,171.89,47.07792207792208,404.42857142857144,-50.72,False,Friday,4,18,2026-05
2026-05-02,Mercer & Co,100,47,0.6991,921.59,47.0,383.57142857142856,-59.34959349593496,False,Saturday,5,18,2026-05
2026-05-03,Mercer & Co,325,166,0.8459,1648.73,51.07692307692307,395.14285714285717,33.19672131147542,True,Sunday,6,18,2026-05
2026-05-04,Mercer & Co,1,0,0.8548,1051.35,0.0,333.0,-99.77064220183486,False,Monday,0,19,2026-05
2026-05-05,Mercer & Co,109,56,0.7436,305.34,51.37614678899083,261.7142857142857,-82.07236842105263,False,Tuesday,1,19,2026-05
2026-04-06,Nexus Digital,176,96,0.6795,685.68,54.54545454545454,176.0,,False,Monday,0,15,2026-04
2026-04-07,Nexus Digital,123,78,0.8922,979.93,63.41463414634146,149.5,,False,Tuesday,1,15,2026-04
2026-04-08,Nexus Digital,127,80,0.7045,945.35,62.99212598425197,142.0,,False,Wednesday,2,15,2026-04
2026-04-09,Nexus Digital,165,139,0.8587,264.35,84.24242424242424,147.75,,False,Thursday,3,15,2026-04
2026-04-10,Nexus Digital,174,93,0.7959,533.51,53.44827586206896,153.0,,False,Friday,4,15,2026-04
2026-04-11,Nexus Digital,68,56,0.7292,1420.51,82.35294117647058,138.83333333333334,,True,Saturday,5,15,2026-04
2026-04-12,Nexus Digital,99,46,0.8753,543.76,46.464646464646464,133.14285714285714,,False,Sunday,6,15,2026-04
2026-04-13,Nexus Digital,112,99,0.8187,806.88,88.39285714285714,124.0,-36.36363636363637,False,Monday,0,16,2026-04
2026-04-14,Nexus Digital,123,105,0.8829,451.02,85.36585365853658,124.0,0.0,False,Tuesday,1,16,2026-04
2026-04-15,Nexus Digital,117,83,0.7488,1389.98,70.94017094017094,122.57142857142857,-7.874015748031493,True,Wednesday,2,16,2026-04
2026-04-16,Nexus Digital,176,90,0.7845,797.95,51.13636363636363,124.14285714285714,6.666666666666665,False,Thursday,3,16,2026-04
2026-04-17,Nexus Digital,187,92,0.6513,1476.21,49.19786096256685,126.0,7.471264367816088,True,Friday,4,16,2026-04
2026-04-18,Nexus Digital,27,20,0.766,269.02,74.07407407407408,120.14285714285714,-60.29411764705883,False,Saturday,5,16,2026-04
2026-04-19,Nexus Digital,37,33,0.9356,1675.36,89.1891891891892,111.28571428571429,-62.62626262626263,True,Sunday,6,16,2026-04
2026-04-20,Nexus Digital,223,191,0.6889,1200.06,85.65022421524664,127.14285714285714,99.10714285714286,False,Monday,0,17,2026-04
2026-04-21,Nexus Digital,127,112,0.9627,1415.51,88.18897637795276,127.71428571428571,3.2520325203251987,True,Tuesday,1,17,2026-04
2026-04-22,Nexus Digital,183,165,0.8922,540.78,90.1639344262295,137.14285714285714,56.41025641025641,False,Wednesday,2,17,2026-04
2026-04-23,Nexus Digital,201,133,0.6862,1143.45,66.16915422885572,140.71428571428572,14.204545454545459,False,Thursday,3,17,2026-04
2026-04-24,Nexus Digital,131,119,0.9038,1703.47,90.83969465648855,132.71428571428572,-29.946524064171122,True,Friday,4,17,2026-04
2026-04-25,Nexus Digital,48,41,0.9604,1505.65,85.41666666666666,135.71428571428572,77.77777777777777,True,Saturday,5,17,2026-04
2026-04-26,Nexus Digital,110,60,0.6894,866.08,54.54545454545454,146.14285714285714,197.2972972972973,False,Sunday,6,17,2026-04
2026-04-27,Nexus Digital,125,59,0.7725,1011.01,47.199999999999996,132.14285714285714,-43.94618834080718,False,Monday,0,18,2026-04
2026-04-28,Nexus Digital,71,63,0.9629,152.83,88.73239436619718,124.14285714285714,-44.09448818897638,False,Tuesday,1,18,2026-04
2026-04-29,Nexus Digital,159,138,0.8378,774.2,86.79245283018868,120.71428571428571,-13.11475409836066,False,Wednesday,2,18,2026-04
2026-04-30,Nexus Digital,83,68,0.7917,756.68,81.92771084337349,103.85714285714286,-58.70646766169154,False,Thursday,3,18,2026-04
2026-05-01,Nexus Digital,144,118,0.9009,385.82,81.94444444444444,105.71428571428571,9.92366412213741,False,Friday,4,18,2026-05
2026-05-02,Nexus Digital,16,13,0.7205,727.49,81.25,101.14285714285714,-66.66666666666667,False,Saturday,5,18,2026-05
2026-05-03,Nexus Digital,109,61,0.9889,701.04,55.96330275229357,101.0,-0.9090909090909038,False,Sunday,6,18,2026-05
2026-05-04,Nexus Digital,161,137,0.7348,1104.1,85.09316770186336,106.14285714285714,28.800000000000004,False,Monday,0,19,2026-05
2026-05-05,Nexus Digital,129,85,0.9873,1636.46,65.89147286821705,114.42857142857143,81.69014084507043,True,Tuesday,1,19,2026-05
2026-04-06,NovaStar Group,384,252,0.9372,1481.0,65.625,384.0,,True,Monday,0,15,2026-04
2026-04-07,NovaStar Group,199,175,0.6725,612.36,87.93969849246231,291.5,,False,Tuesday,1,15,2026-04
2026-04-08,NovaStar Group,405,300,0.8036,1323.26,74.07407407407408,329.3333333333333,,True,Wednesday,2,15,2026-04
2026-04-09,NovaStar Group,321,255,0.9399,1240.16,79.43925233644859,327.25,,False,Thursday,3,15,2026-04
2026-04-10,NovaStar Group,208,115,0.7238,1300.78,55.28846153846154,303.4,,True,Friday,4,15,2026-04
2026-04-11,NovaStar Group,176,89,0.9791,834.42,50.56818181818182,282.1666666666667,,False,Saturday,5,15,2026-04
2026-04-12,NovaStar Group,179,81,0.9679,392.88,45.2513966480447,267.42857142857144,,False,Sunday,6,15,2026-04
2026-04-13,NovaStar Group,187,114,0.7671,1521.44,60.962566844919785,239.28571428571428,-51.30208333333333,True,Monday,0,16,2026-04
2026-04-14,NovaStar Group,240,138,0.8649,1696.94,57.49999999999999,245.14285714285714,20.603015075376874,True,Tuesday,1,16,2026-04
2026-04-15,NovaStar Group,345,177,0.7276,1708.66,51.30434782608696,236.57142857142858,-14.814814814814813,True,Wednesday,2,16,2026-04
2026-04-16,NovaStar Group,227,191,0.6848,289.53,84.14096916299559,223.14285714285714,-29.283489096573213,False,Thursday,3,16,2026-04
2026-04-17,NovaStar Group,162,143,0.9068,712.4,88.27160493827161,216.57142857142858,-22.115384615384613,False,Friday,4,16,2026-04
2026-04-18,NovaStar Group,171,147,0.9545,1311.89,85.96491228070175,215.85714285714286,-2.840909090909094,True,Saturday,5,16,2026-04
2026-04-19,NovaStar Group,212,166,0.8516,591.35,78.30188679245283,220.57142857142858,18.43575418994414,False,Sunday,6,16,2026-04
2026-04-20,NovaStar Group,338,183,0.6552,1169.61,54.142011834319526,242.14285714285714,80.74866310160427,False,Monday,0,17,2026-04
2026-04-21,NovaStar Group,245,152,0.7107,991.99,62.04081632653061,242.85714285714286,2.083333333333326,False,Tuesday,1,17,2026-04
2026-04-22,NovaStar Group,425,208,0.6955,1425.65,48.94117647058824,254.28571428571428,23.188405797101442,True,Wednesday,2,17,2026-04
2026-04-23,NovaStar Group,302,260,0.7637,899.78,86.09271523178808,265.0,33.0396475770925,False,Thursday,3,17,2026-04
2026-04-24,NovaStar Group,314,287,0.9328,1456.36,91.40127388535032,286.7142857142857,93.82716049382715,True,Friday,4,17,2026-04
2026-04-25,NovaStar Group,207,162,0.8246,861.48,78.26086956521739,291.85714285714283,21.052631578947366,False,Saturday,5,17,2026-04
2026-04-26,NovaStar Group,157,144,0.7047,807.68,91.71974522292994,284.0,-25.943396226415093,False,Sunday,6,17,2026-04
2026-04-27,NovaStar Group,124,83,0.6715,724.36,66.93548387096774,253.42857142857142,-63.31360946745562,False,Monday,0,18,2026-04
2026-04-28,NovaStar Group,346,251,0.7362,1668.81,72.54335260115607,267.85714285714283,41.22448979591837,True,Tuesday,1,18,2026-04
2026-04-29,NovaStar Group,212,124,0.7012,658.8,58.490566037735846,237.42857142857142,-50.117647058823536,False,Wednesday,2,18,2026-04
2026-04-30,NovaStar Group,285,253,0.9385,480.86,88.7719298245614,235.0,-5.629139072847678,False,Thursday,3,18,2026-04
2026-05-01,NovaStar Group,432,373,0.7654,1227.92,86.3425925925926,251.85714285714286,37.579617834394895,False,Friday,4,18,2026-05
2026-05-02,NovaStar Group,176,93,0.9357,1314.43,52.84090909090909,247.42857142857142,-14.975845410628018,True,Saturday,5,18,2026-05
2026-05-03,NovaStar Group,92,46,0.6764,757.01,50.0,238.14285714285714,-41.40127388535032,False,Sunday,6,18,2026-05
2026-05-04,NovaStar Group,282,249,0.9863,1410.93,88.29787234042553,260.7142857142857,127.4193548387097,True,Monday,0,19,2026-05
2026-05-05,NovaStar Group,298,235,0.8102,599.27,78.85906040268456,253.85714285714286,-13.8728323699422,False,Tuesday,1,19,2026-05
2026-04-06,Openwave Solutions,18,12,0.732,1103.21,66.66666666666666,18.0,,False,Monday,0,15,2026-04
2026-04-07,Openwave Solutions,9,6,0.6705,1117.65,66.66666666666666,13.5,,False,Tuesday,1,15,2026-04
2026-04-09,Openwave Solutions,4,3,0.8001,1481.71,75.0,10.333333333333334,,True,Thursday,3,15,2026-04
2026-04-10,Openwave Solutions,16,14,0.9547,1291.11,87.5,11.75,,False,Friday,4,15,2026-04
2026-04-11,Openwave Solutions,12,6,0.8993,670.41,50.0,11.8,,False,Saturday,5,15,2026-04
2026-04-12,Openwave Solutions,5,2,0.7871,553.9,40.0,10.666666666666666,,False,Sunday,6,15,2026-04
2026-04-13,Openwave Solutions,23,14,0.6689,191.92,60.86956521739131,12.428571428571429,,False,Monday,0,16,2026-04
2026-04-14,Openwave Solutions,20,13,0.861,1061.4,65.0,12.714285714285714,11.111111111111116,False,Tuesday,1,16,2026-04
2026-04-15,Openwave Solutions,21,16,0.7524,632.07,76.19047619047619,14.428571428571429,133.33333333333334,False,Wednesday,2,16,2026-04
2026-04-16,Openwave Solutions,15,9,0.876,1380.87,60.0,16.0,275.0,True,Thursday,3,16,2026-04
2026-04-17,Openwave Solutions,15,12,0.7447,1398.74,80.0,15.857142857142858,-6.25,True,Friday,4,16,2026-04
2026-04-18,Openwave Solutions,7,3,0.8926,1215.58,42.857142857142854,15.142857142857142,-41.666666666666664,False,Saturday,5,16,2026-04
2026-04-19,Openwave Solutions,14,11,0.7402,1427.65,78.57142857142857,16.428571428571427,179.99999999999997,True,Sunday,6,16,2026-04
2026-04-20,Openwave Solutions,16,12,0.98,1528.7,75.0,15.428571428571429,-30.434782608695656,True,Monday,0,17,2026-04
2026-04-21,Openwave Solutions,14,7,0.8731,576.92,50.0,14.571428571428571,-30.000000000000004,False,Tuesday,1,17,2026-04
2026-04-22,Openwave Solutions,29,20,0.684,790.47,68.96551724137932,15.714285714285714,38.095238095238095,False,Wednesday,2,17,2026-04
2026-04-23,Openwave Solutions,18,12,0.7856,604.26,66.66666666666666,16.142857142857142,19.999999999999996,False,Thursday,3,17,2026-04
2026-04-24,Openwave Solutions,25,16,0.9278,1268.58,64.0,17.571428571428573,66.66666666666667,False,Friday,4,17,2026-04
2026-04-25,Openwave Solutions,4,2,0.7411,990.42,50.0,17.142857142857142,-42.85714285714286,False,Saturday,5,17,2026-04
2026-04-26,Openwave Solutions,6,4,0.7121,1084.7,66.66666666666666,16.0,-57.14285714285714,False,Sunday,6,17,2026-04
2026-04-27,Openwave Solutions,21,12,0.8105,1138.78,57.14285714285714,16.714285714285715,31.25,False,Monday,0,18,2026-04
2026-04-28,Openwave Solutions,8,6,0.6802,418.39,75.0,15.857142857142858,-42.85714285714286,False,Tuesday,1,18,2026-04
2026-04-29,Openwave Solutions,18,15,0.7559,651.78,83.33333333333334,14.285714285714286,-37.93103448275862,False,Wednesday,2,18,2026-04
2026-04-30,Openwave Solutions,24,13,0.6622,1451.5,54.166666666666664,15.142857142857142,33.33333333333333,True,Thursday,3,18,2026-04
2026-05-02,Openwave Solutions,10,8,0.7335,151.79,80.0,13.0,-60.0,False,Saturday,5,18,2026-05
2026-05-04,Openwave Solutions,15,11,0.8928,1398.26,73.33333333333333,14.571428571428571,275.0,True,Monday,0,19,2026-05
2026-05-05,Openwave Solutions,15,10,0.8966,787.09,66.66666666666666,15.857142857142858,150.0,False,Tuesday,1,19,2026-05
2026-04-06,Orbit Consulting,13,8,0.8522,794.86,61.53846153846154,13.0,,False,Monday,0,15,2026-04
2026-04-07,Orbit Consulting,11,7,0.7223,999.16,63.63636363636363,12.0,,False,Tuesday,1,15,2026-04
2026-04-08,Orbit Consulting,14,6,0.848,1234.8,42.857142857142854,12.666666666666666,,False,Wednesday,2,15,2026-04
2026-04-09,Orbit Consulting,12,10,0.9572,254.27,83.33333333333334,12.5,,False,Thursday,3,15,2026-04
2026-04-10,Orbit Consulting,15,7,0.8603,895.79,46.666666666666664,13.0,,False,Friday,4,15,2026-04
